"Player","SC","MC","LC","Alley","Cutting","Driving","Dunk","Fadeaway","Hook","Jump","Layup","Pullup","Running","Stepback","Tip","Turnaround","FTp","REBp","ASTp","TOVp","STLp","BLKp","ASD"
"Paul Zipser",0.6,0.342592592592593,0.336633663366337,0.8,1,0.678571428571429,1,0.666666666666667,0,0.330188679245283,0.5625,0.432432432432432,0.8,0.25,0,0,0.769230769230769,0.154031287605295,0.049338146811071,0.0499398315282792,0.0210589651022864,0.0186522262334537,5.6076
"Pero Antic",0.658536585365854,0.441176470588235,0.319371727748691,0.75,0,0.478260869565217,1,0.25,0,0.338144329896907,0.710843373493976,0,0.642857142857143,0.428571428571429,0.575757575757576,1,0.73015873015873,0.202338586680224,0.054397559735638,0.0528723945094052,0.0188103711235384,0.0132180986273513,4.89007
"Phil Pressey",0.560975609756098,0.304878048780488,0.260606060606061,0,0,0.733333333333333,1,0,0.333333333333333,0.285185185185185,0.518518518518518,0.357142857142857,0.333333333333333,0.75,1,0,0.633928571428571,0.109473684210526,0.212631578947368,0.0773684210526316,0.0573684210526316,0.00631578947368421,4.62742
"PJ Hairston",0.553571428571429,0.292682926829268,0.297368421052632,0,1,0.595744680851064,0.75,0.666666666666667,0,0.306910569105691,0.573770491803279,0.454545454545455,0.5625,0.4,1,0,0.833333333333333,0.135218192993239,0.0307314074984634,0.0282728948985864,0.0276582667486171,0.0122925629993854,7.658
"PJ Tucker",0.567441860465116,0.409836065573771,0.359659781287971,1,0.8,0.64018691588785,0.8,0.272727272727273,0.482142857142857,0.391071428571429,0.673202614379085,0.484375,0.666666666666667,0.5,0.571428571428571,0.510204081632653,0.754414125200642,0.206927018907934,0.0521293514755257,0.038434352359074,0.0429404488425517,0.00936561229899275,3.18444
"Quincy Acy",0.591304347826087,0.410480349344978,0.373549883990719,0.722222222222222,0.909090909090909,0.613333333333333,0.924050632911392,0.545454545454545,0.388888888888889,0.378728923476005,0.5859375,0.571428571428571,0.769230769230769,0.666666666666667,0.315789473684211,0.5,0.758409785932722,0.218400331537505,0.0401989225031082,0.0401989225031082,0.0252797347699959,0.0234148363033568,3.69441
"Quincy Miller",0.658536585365854,0.314814814814815,0.35,1,0,0.777777777777778,0.9,0,0,0.348684210526316,0.540540540540541,0.5,1,0.25,0,0,0.709090909090909,0.183215130023641,0.0366430260047281,0.0591016548463357,0.0271867612293144,0.0401891252955083,4.84295
"Quincy Pondexter",0.566037735849057,0.448979591836735,0.344036697247706,0,0,0.8,0.923076923076923,0.625,0,0.374213836477987,0.679012345679012,0.411764705882353,0.5,0,0.5,1,0.767123287671233,0.109452736318408,0.0567164179104478,0.0358208955223881,0.017910447761194,0.00796019900497512,5.32184
"Quinn Cook",0.787878787878788,0.573033707865168,0.401574803149606,0,1,0.583333333333333,0,0.75,1,0.310924369747899,0.736842105263158,0.566666666666667,0.777777777777778,0.727272727272727,0,0.8,0.814814814814815,0.103911980440098,0.123471882640587,0.0488997555012225,0.0158924205378973,0.00122249388753056,7.22506
"Rajon Rondo",0.567460317460317,0.357585139318885,0.354026845637584,0,1,0.696709585121602,0.857142857142857,0.395348837209302,0.25,0.348484848484849,0.574712643678161,0.5,0.693333333333333,0.333333333333333,0.75,0.44,0.561604584527221,0.177589308661013,0.303777949113338,0.0992032896427654,0.0497301464919044,0.0046260601387818,4.00123
"Ramon Sessions",0.525423728813559,0.367952522255193,0.328651685393258,0,1,0.755681818181818,1,0.363636363636364,0.5,0.342629482071713,0.541463414634146,0.611111111111111,0.770491803278688,0.454545454545455,0,0,0.764227642276423,0.104552385101285,0.151818775865824,0.0697015900675234,0.0274450010890873,0.00326726203441516,3.38223
"Randy Foye",0.572222222222222,0.36875,0.367685589519651,0.333333333333333,0,0.732394366197183,1,0.583333333333333,0.5,0.35812133072407,0.683760683760684,0.431372549019608,0.553571428571429,0.488372093023256,1,0.5,0.842857142857143,0.097318266149435,0.110136616630123,0.0578512396694215,0.0273233260246247,0.0126496879743633,7.85873
"Rashad Vaughn",0.62962962962963,0.48780487804878,0.355769230769231,0,0,0.65,0,0,0,0.34010152284264,0.476190476190476,0.857142857142857,0.666666666666667,0.4,0,0,0.7,0.0937072503419973,0.0430916552667579,0.0287277701778386,0.0328317373461012,0.0177838577291382,6.70703
"Rashard Lewis",0.555555555555556,0.303030303030303,0.353383458646617,0,0,0.571428571428571,1,0,0.2,0.394422310756972,0.782608695652174,1,0,0,0.5,0.666666666666667,0.787878787878788,0.112820512820513,0.0584615384615385,0.0358974358974359,0.0543589743589744,0.00820512820512821,5.05686
"Rasual Butler",0.451612903225806,0.386075949367089,0.376190476190476,0.857142857142857,0,0.894736842105263,1,0.75,0,0.338461538461538,0.5625,0.8,0.857142857142857,0.769230769230769,1,1,0.742268041237113,0.126669538991814,0.044808272296424,0.028866867729427,0.021111589831969,0.023265833692374,6.81338
"Raul Neto",0.574712643678161,0.408163265306122,0.414893617021277,0,0,0.67816091954023,0,0.62962962962963,1,0.385113268608414,0.618181818181818,0.351351351351351,0.810810810810811,0.636363636363636,0,0,0.754385964912281,0.0847169008088548,0.120476798637718,0.0681140911025968,0.0408684546615581,0.00468284376330353,4.40078
"Ray Allen",0.6,0.459459459459459,0.382608695652174,0,0,0.596491228070175,1,0.4,0,0.393536121673004,0.69047619047619,0.6875,0.857142857142857,0,0,0.666666666666667,0.905172413793103,0.105833763551884,0.0738255033557047,0.0433660299432111,0.02787816210635,0.00413009808982963,6.50332
"Ray McCallum",0.58252427184466,0.353211009174312,0.335443037974684,1,0,0.840909090909091,0.882352941176471,0.6,0.5,0.32,0.689922480620155,0.6,0.6,0.5,0.4,0,0.696969696969697,0.108055009823183,0.131630648330059,0.0538310412573674,0.0290766208251473,0.00903732809430255,5.12665
"Raymond Felton",0.572847682119205,0.407176287051482,0.330698287220026,0,1,0.657718120805369,0,0.46,0,0.327797202797203,0.584415584415584,0.471014492753623,0.733333333333333,0.420289855072464,0.333333333333333,0.333333333333333,0.795724465558195,0.113140134974196,0.143443165277226,0.0565039036654757,0.0359931189625513,0.0111155220325526,6.00122
"Reggie Bullock",0.837209302325581,0.448275862068966,0.459259259259259,1,0.75,0.616666666666667,1,0.6,0,0.444794952681388,0.694915254237288,0.596153846153846,0.838709677419355,0.5,0,1,0.811764705882353,0.115818348064614,0.0515086863761048,0.0256019506248095,0.028345016763182,0.00640048765620238,7.54369
"Reggie Evans",0.627450980392157,0.25,0,0,0,1,0.75,0.5,1,0.478260869565217,0.78125,0,0,0,0.625,0,0.58641975308642,0.383890317052271,0.0317052270779777,0.0625535561268209,0.0299914310197087,0.00599828620394173,0.39319
"Reggie Jackson",0.544318181818182,0.423828125,0.339671564390666,1,1,0.770725388601036,0.84375,0.404255319148936,0.4,0.364892320195043,0.533333333333333,0.590909090909091,0.574162679425837,0.465408805031447,0.5,0.125,0.857948139797069,0.113508900268227,0.192514020970495,0.0852231163130944,0.0275542550597415,0.00402340892465252,5.72332
"Richard Jefferson",0.57286432160804,0.358078602620087,0.381147540983607,0.882352941176471,0.954545454545455,0.761421319796954,0.947368421052632,0.333333333333333,0.5,0.380257510729614,0.7,0.590909090909091,0.63013698630137,0.461538461538462,0,0.8,0.711297071129707,0.114277007466098,0.0522626847478287,0.0374828584488801,0.0227030321499314,0.00761846716440652,4.80029
"Richaun Holmes",0.579881656804734,0.381443298969072,0.25,0.867924528301887,1,0.6,0.955555555555556,0,0.633333333333333,0.338461538461538,0.754601226993865,0.545454545454545,0.863636363636364,1,1,0.45,0.686695278969957,0.249052312357847,0.0576194086429113,0.042456406368461,0.0307050796057619,0.0470053070507961,2.20815
"Ricky Rubio",0.654166666666667,0.409574468085106,0.340346534653465,0,1,0.650190114068441,0,0.454545454545455,1,0.339987121699936,0.547486033519553,0.500978473581213,0.656862745098039,0.464285714285714,0,0.666666666666667,0.848384424192212,0.139770425388251,0.255329410629883,0.0848847303945211,0.0617343493778335,0.00414777659882319,5.02568
"Robert Covington",0.569811320754717,0.335164835164835,0.364699331848552,0.681818181818182,0.909090909090909,0.656934306569343,0.75,0.428571428571429,0,0.353961556493202,0.630662020905923,0.515789473684211,0.740331491712707,0.333333333333333,0.8,0.25,0.819602272727273,0.188473702705869,0.053883097106712,0.0619655616727188,0.0548201944476983,0.0248330795361368,6.59303
"Robert Sacre",0.551219512195122,0.393364928909953,0,0,0,0.714285714285714,0.934782608695652,0.5,0.40506329113924,0.411078717201166,0.813559322033898,1,1,0,0.571428571428571,0.55,0.672897196261682,0.219992129083038,0.0472255017709563,0.0362062180243998,0.0220385674931129,0.0393545848091303,2.28652
"Robin Lopez",0.540540540540541,0.416382252559727,0.318181818181818,0.857142857142857,0.944444444444444,0.572164948453608,0.988571428571429,0.5,0.555379746835443,0.42600422832981,0.719492868462758,0.285714285714286,0.804347826086957,0,0.435754189944134,0.585889570552147,0.783149171270718,0.240153330138955,0.0427407762338285,0.0467656923814087,0.00852898897939626,0.0500239578342118,1.77889
"Rodney Hood",0.557522123893805,0.443768996960486,0.360628618693135,0.5,1,0.667820069204152,0.923076923076923,0.387096774193548,0.642857142857143,0.35608646188851,0.545454545454545,0.518957345971564,0.715686274509804,0.55,0.333333333333333,0.507936507936508,0.817330210772834,0.111556562663413,0.0735576085061879,0.042182325257103,0.0271919121492069,0.00766951368310964,7.36962
"Rodney McGruder",0.54320987654321,0.326530612244898,0.309278350515464,1,1,0.69047619047619,1,0,0.5,0.349206349206349,0.857142857142857,0.333333333333333,0.8125,0.4,1,0,0.607594936708861,0.127593818984547,0.0622516556291391,0.0264900662251656,0.023841059602649,0.00927152317880795,5.34256
"Rodney Stuckey",0.511568123393316,0.404732254047323,0.321656050955414,0.8,0,0.737373737373737,1,0.394736842105263,1,0.349673202614379,0.614617940199336,0.632286995515695,0.669354838709677,0.454545454545455,0,0.571428571428571,0.817593790426908,0.113412739513206,0.10305541170378,0.064215432418436,0.0291731399965476,0.00483341964439841,4.72717
"Ron Baker",0.551724137931034,0.428571428571429,0.346666666666667,0,0,0.8,1,0,0,0.319672131147541,0.333333333333333,0.166666666666667,0.833333333333333,1,0,0,0.695652173913043,0.102976669348351,0.123893805309735,0.0595333869670153,0.0482703137570394,0.0112630732099759,4.28323
"Rondae HollisJefferson",0,0,0,1,0.975,0.568840579710145,1,0.328358208955224,0.285714285714286,0.358722358722359,0.648888888888889,0.5125,0.771653543307087,0.533333333333333,0,0.394736842105263,0.766505636070853,0.247847335350244,0.084710262974168,0.0612054922038632,0.0432860134977892,0.0251338142890389,0
"Ronnie Price",0.536585365853659,0.358024691358025,0.294820717131474,0,0,0.736842105263158,1,0.5,0,0.314285714285714,0.636363636363636,0.72,0.7,0.5,0,0.5,0.766990291262136,0.0820096047284817,0.146287403029184,0.0557813077207241,0.0653860362024381,0.0073882526782416,5.78751
"Ronny Turiaf",0.689655172413793,0.4,0,0.7,0,0.5,0.928571428571429,0,1,0.444444444444444,0.727272727272727,0,0.75,0,0.75,0,0.42,0.279106858054226,0.0414673046251994,0.0382775119617225,0.0127591706539075,0.0797448165869219,0.42449
"Roy Hibbert",0.513725490196078,0.395470383275261,0.25,0,1,0.607843137254902,0.962616822429907,0.272727272727273,0.506361323155216,0.414851485148515,0.72258064516129,0,0.428571428571429,1,0.418604651162791,0.544715447154472,0.797979797979798,0.236028451154014,0.0420960952242706,0.0525475395558136,0.0126288285672812,0.0669182755116853,2.15558
"Royce ONeale",0.854166666666667,0.428571428571429,0.364341085271318,1,0.8,0.54320987654321,1,0.5,0,0.352201257861635,0.526315789473684,0.5,0.837209302325581,0.875,0,0,0.802631578947368,0.205754141238012,0.0828247602441151,0.047951176983435,0.031386224934612,0.013949433304272,3.33018
"Rudy Gay",0.585987261146497,0.414866032843561,0.348427672955975,0.8,1,0.71830985915493,0.907975460122699,0.489583333333333,0.609375,0.382445141065831,0.646489104116223,0.566765578635015,0.740157480314961,0.627450980392157,0.585365853658537,0.464788732394366,0.825874694873881,0.183506769609489,0.0777665883406065,0.0715005035246727,0.0367013539218977,0.0211480362537764,4.73896
"Rudy Gobert",0.625550660792952,0.21875,0.333333333333333,0.902702702702703,0.981651376146789,0.521951219512195,0.957647058823529,0,0.402439024390244,0.390862944162437,0.696043165467626,1,0.824175824175824,0,0.51685393258427,0.44,0.628939828080229,0.356363636363636,0.0423140495867769,0.0563085399449036,0.0231404958677686,0.0780165289256198,0.24889
"Russell Westbrook",0.588310038119441,0.414823438106325,0.318575063613232,0.774193548387097,0.875,0.681195516811955,0.842105263157895,0.477272727272727,0.666666666666667,0.290873786407767,0.574468085106383,0.456082667919211,0.735144312393888,0.421348314606742,0.342857142857143,0.43956043956044,0.813397129186603,0.250020527136875,0.278101650381805,0.133919040972165,0.0550127268248625,0.00755398636998111,5.06131
"Ryan Anderson",0.63573883161512,0.431972789115646,0.382042253521127,0,1,0.642045454545455,0.869565217391304,0.549132947976879,0.411764705882353,0.37881591119334,0.631868131868132,0.433333333333333,0.625,0.544642857142857,0.5,0.563636363636364,0.859649122807018,0.179545727676962,0.0328085566638625,0.0323278452109121,0.0163441894003125,0.0104554741016705,7.58852
"Ryan Kelly",0.454545454545455,0.387755102040816,0.352226720647773,1,0,0.767857142857143,1,0.142857142857143,0.222222222222222,0.354906054279749,0.620689655172414,0.571428571428571,0.375,0.4,0.666666666666667,0.714285714285714,0.796551724137931,0.161228406909789,0.0687779910428663,0.0339091490722969,0.0252719129878439,0.0268714011516315,4.77702
"Salah Mejri",0.694915254237288,0.277777777777778,0.2,0.761904761904762,1,0.595238095238095,0.894736842105263,0,0.923076923076923,0.294117647058824,0.783333333333333,1,0.818181818181818,1,0.5,0.722222222222222,0.583815028901734,0.333005410723069,0.029021151008362,0.0501721593703886,0.0304968027545499,0.0806689621249385,0.37394
"Sam Dekker",0.647619047619048,0.352941176470588,0.297777777777778,0.666666666666667,0.967741935483871,0.590909090909091,0.894736842105263,0.375,0.2,0.306896551724138,0.701298701298701,0.428571428571429,0.747572815533981,0.5,0.5,0.357142857142857,0.604838709677419,0.198959687906372,0.0494148244473342,0.0320762895535327,0.0273081924577373,0.0130039011703511,3.52411
"Samuel Dalembert",0.635658914728682,0.422222222222222,0,0.868421052631579,0,0.9375,0.95,0.5,0.347826086956522,0.466216216216216,0.674418604651163,0.5,0.857142857142857,0,0.368421052631579,0.6,0.732484076433121,0.328544949026877,0.031047265987025,0.0597775718257646,0.0254865616311399,0.0625579240037071,0.90318
"Sasha Vujacic",0.444444444444444,0.328767123287671,0.387596899224806,0,0,0.75,0,0.5,0,0.352422907488987,0.647058823529412,0.666666666666667,0.8,0,0,0,0.777777777777778,0.159125188536953,0.102564102564103,0.0475113122171946,0.0361990950226244,0.0052790346907994,7.06274
"Sean Kilpatrick",0.592105263157895,0.412162162162162,0.358695652173913,0,1,0.732919254658385,1,0.333333333333333,0.5,0.362876254180602,0.670731707317073,0.58,0.734939759036145,0.6,0,1,0.861111111111111,0.146062992125984,0.0795275590551181,0.0708661417322835,0.0236220472440945,0.00354330708661417,5.99759
"Semaj Christon",0.558823529411765,0.327868852459016,0.2,0,1,0.666666666666667,1,1,0,0.252525252525253,0.461538461538462,0.384615384615385,0.5,1,0,0,0.548387096774194,0.0895061728395062,0.133744855967078,0.044238683127572,0.0288065843621399,0.00720164609053498,4.46429
"Semi Ojeleye",0.72,0.2,0.323076923076923,0,0.666666666666667,0.7,1,0,0,0.316129032258064,0.583333333333333,0.4,0.9,0.5,0,0,0.609756097560976,0.139635732870772,0.0173460537727667,0.0216825672159584,0.018213356461405,0.00346921075455334,4.17336
"Serge Ibaka",0.556005398110661,0.47108843537415,0.381937911571025,0.8,0.964285714285714,0.646840148698885,0.95397489539749,0.708333333333333,0.546666666666667,0.433993399339934,0.746803069053708,0.598290598290598,0.664,0.583333333333333,0.517857142857143,0.541125541125541,0.7981220657277,0.234408795962509,0.0295602018745494,0.0436193222782985,0.0153208363374189,0.0641672674837779,5.24089
"Sergey Karasev",0.6,0.428571428571429,0.325,0,0,0.7,0,1,0,0.329545454545455,0.857142857142857,1,1,0,0,0,0.842105263157895,0.125335720680394,0.0778871978513876,0.0510295434198747,0.0286481647269472,0.0035810205908684,4.12297
"Sergio Rodriguez",0.584905660377358,0.343511450381679,0.372950819672131,0,0,0.754098360655738,0,0.5,0,0.304075235109718,0.565217391304348,0.602564102564103,0.590909090909091,0.391304347826087,0,0,0.666666666666667,0.103493737640079,0.226763348714568,0.0843770599868161,0.032300593276203,0.002636783124588,7.71353
"Seth Curry",0.756756756756757,0.47787610619469,0.442260442260442,0,0,0.688311688311688,0,0.461538461538462,0.5,0.42314990512334,0.791666666666667,0.6,0.785714285714286,0.473684210526316,0,0,0.844155844155844,0.0883211678832117,0.0937956204379562,0.0467153284671533,0.0375912408759124,0.00364963503649635,7.86526
"Shabazz Muhammad",0.571428571428571,0.348547717842324,0.315286624203822,0.714285714285714,1,0.728323699421965,0.959459459459459,0.25,0.583333333333333,0.378865979381443,0.734042553191489,0.592592592592593,0.762376237623762,0,0.666666666666667,0.536585365853659,0.75314465408805,0.162301320796955,0.0322364002686367,0.039847772554287,0.017013655697336,0.00492500559659727,3.75068
"Shabazz Napier",0.616279069767442,0.46,0.368015414258189,1,0,0.635714285714286,0,0.4,1,0.368159203980099,0.454545454545455,0.443946188340807,0.614035087719298,0.416666666666667,0,1,0.802083333333333,0.109016393442623,0.121311475409836,0.0704918032786885,0.0480874316939891,0.00573770491803279,6.5859
"Shane Battier",0.541666666666667,0.25,0.359375,0,0,0.636363636363636,1,0,0.666666666666667,0.349397590361446,0.777777777777778,0,0.6,0,0.75,0,0.652173913043478,0.0941336971350614,0.0429740791268759,0.014324693042292,0.034106412005457,0.0266030013642565,6.49425
"Shane Larkin",0.67948717948718,0.375838926174497,0.347402597402597,0,1,0.703252032520325,0,0.25,0,0.342762063227953,0.654205607476635,0.508474576271186,0.828125,0.526315789473684,0,0,0.777327935222672,0.1003276003276,0.150900900900901,0.0616298116298116,0.0497542997542998,0.00491400491400491,4.68117
"Shaun Livingston",0.598566308243728,0.456607495069034,0.15,0.92,1,0.701680672268908,0.94392523364486,0.63013698630137,0.466666666666667,0.35655737704918,0.619718309859155,0.55205047318612,0.833333333333333,0.473684210526316,0.166666666666667,0.590038314176245,0.796370967741935,0.118295469821213,0.137115203656405,0.054442801451808,0.0365640543083748,0.015996773759914,2.88563
"Shawn Marion",0.523489932885906,0.333333333333333,0.335526315789474,0.8,0,0.577777777777778,1,0.333333333333333,0.571428571428571,0.406813627254509,0.678571428571429,0,0.513513513513513,0,0.354838709677419,0.384615384615385,0.777777777777778,0.199258836944128,0.0498859749144812,0.0364880273660205,0.0333523375142531,0.0182440136830103,2.87159
"Shawne Williams",0.875,0.521739130434783,0.301075268817204,0,0,0.666666666666667,1,0,0,0.375838926174497,0.714285714285714,0.5,0.5,0,0.6,0,0.777777777777778,0.211559432933479,0.0414394765539804,0.0305343511450382,0.0250817884405671,0.0370774263904035,5.34294
"Shelvin Mack",0.609195402298851,0.446808510638298,0.333333333333333,0.75,1,0.670360110803324,0,0.533333333333333,0,0.345338983050847,0.654135338345865,0.5078125,0.792682926829268,0.642857142857143,0,0.2,0.756013745704467,0.108811354228267,0.175438596491228,0.0652473881332545,0.0362704514094224,0.00295683027794205,5.28475
"Sindarius Thornwell",0.770833333333333,0.555555555555556,0.358490566037736,0,1,0.629032258064516,1,0,0,0.459770114942529,0.724137931034483,0.444444444444444,0.666666666666667,0,0,0,0.670454545454545,0.121002592912705,0.0587726879861711,0.0458081244598099,0.0414866032843561,0.0216076058772688,2.38235
"Skal Labissiere",0.507772020725389,0.446700507614213,0.358490566037736,0.857142857142857,1,0.493506493506494,0.974358974358974,0.277777777777778,0.543478260869565,0.4,0.692307692307692,0.647058823529412,0.785714285714286,0,0.666666666666667,0.46031746031746,0.765625,0.242571582928147,0.053484602917342,0.0594273365748244,0.02215018908698,0.0334954078876283,3.14539
"Solomon Hill",0.591715976331361,0.351724137931034,0.356854838709677,0.5,1,0.743801652892562,0.918918918918919,0.444444444444444,0.666666666666667,0.353169469598965,0.585470085470085,0.432432432432432,0.720930232558139,0.5,0.5,0.642857142857143,0.816489361702128,0.143164871582436,0.0689312344656172,0.0417564208782104,0.0309859154929577,0.0106048053024027,4.21701
"Spencer Dinwiddie",0.73015873015873,0.447552447552448,0.347740667976424,0,1,0.658536585365854,1,0.461538461538462,0,0.365010799136069,0.6875,0.337423312883436,0.571428571428571,0.435483870967742,0,0.428571428571429,0.797570850202429,0.114688601645123,0.196239717978848,0.054994124559342,0.0314923619271445,0.0122209165687427,5.65525
"Spencer Hawes",0.510204081632653,0.426116838487972,0.374587458745875,1,0.909090909090909,0.648648648648649,0.945945945945946,0.307692307692308,0.431372549019608,0.386200716845878,0.724458204334365,0.714285714285714,0.679245283018868,0.25,0.452380952380952,0.677966101694915,0.770642201834862,0.228999464954521,0.0864098448368111,0.0569823434991974,0.0192616372391653,0.0355805243445693,4.15952
"Stanley Johnson",0.535269709543568,0.366771159874608,0.300900900900901,1,0,0.705263157894737,0.857142857142857,0.533333333333333,0.692307692307692,0.305585980284775,0.5625,0.461538461538462,0.680555555555556,0.409090909090909,0,0.555555555555556,0.76,0.150878610381741,0.0676630983639669,0.0529186023025651,0.0416077560088871,0.0100989699050697,5.36273
"Stephen Curry",0.683462532299742,0.484848484848485,0.435090287945339,1,0.9,0.763717805151176,0.888888888888889,0.552631578947368,0.25,0.363994097393015,0.574948665297741,0.608208955223881,0.721577726218097,0.581034482758621,0,0.560975609756098,0.904516866781018,0.138327834553794,0.212923473082804,0.0963225235374588,0.0548805021324535,0.00563289611330168,8.6129
"Sterling Brown",0.75,0.433333333333333,0.376470588235294,0.5,1,0.641025641025641,0,0.666666666666667,0,0.357142857142857,0.818181818181818,0.384615384615385,0.8125,1,0,0,0.875,0.184041184041184,0.0321750321750322,0.0321750321750322,0.0398970398970399,0.0167310167310167,4.52181
"Steve Blake",0.451612903225806,0.359550561797753,0.375,0,0,0.73469387755102,0,0.363636363636364,0,0.351239669421488,0.6,0.538461538461538,0.411764705882353,0.461538461538462,0,0,0.72463768115942,0.0903267136450993,0.188981422165279,0.0691864189622037,0.0272261370916079,0.0051249199231262,6.81847
"Steve Novak",0,0.333333333333333,0.408163265306122,0,0,0,0,0,0,0.404255319148936,0,0.75,0,0,0,0,1,0.101492537313433,0.026865671641791,0.0104477611940299,0.017910447761194,0.00746268656716418,7.40541
"Steven Adams",0.554070473876063,0.367816091954023,0,0.797385620915033,0.975206611570248,0.515021459227468,0.88255033557047,0.5,0.478114478114478,0.4975,0.741885625965997,0.25,0.86231884057971,0,0.472222222222222,0.5,0.567592592592593,0.27208265802269,0.0349473257698541,0.053484602917342,0.0304902755267423,0.0393030794165316,0.57894
"Taj Gibson",0.640845070422535,0.396927016645326,0.183673469387755,0.945945945945946,0.978723404255319,0.672727272727273,0.942953020134228,0.35,0.567164179104478,0.429098966026588,0.741935483870968,0.527777777777778,0.901098901098901,0.615384615384615,0.457142857142857,0.621951219512195,0.733333333333333,0.237437555098443,0.0418258399451464,0.0461357625624449,0.0208639435791948,0.0365363894602801,1.84259
"Tarik Black",0.596899224806202,0.263157894736842,0.2,0.9375,0.928571428571429,0.507692307692308,0.906976744186046,1,0.447368421052632,0.270833333333333,0.630630630630631,0.5,0.868421052631579,0,0.875,0.548387096774194,0.589430894308943,0.314741035856574,0.0302788844621514,0.0533864541832669,0.0278884462151394,0.0374501992031872,0.54472
"Taurean Prince",0.713450292397661,0.391534391534392,0.373106060606061,0.857142857142857,1,0.663082437275986,1,0.529411764705882,0.666666666666667,0.382303839732888,0.658227848101266,0.444444444444444,0.691588785046729,0.347826086956522,1,0.571428571428571,0.824817518248175,0.158352668213457,0.0780162412993039,0.0730858468677494,0.037122969837587,0.0200116009280742,5.51818
"Tayshaun Prince",0.453703703703704,0.373134328358209,0.273972602739726,1,0,0.636363636363636,1,0.166666666666667,0.352941176470588,0.350622406639004,0.73972602739726,0.625,0.466666666666667,0.388888888888889,1,0.5,0.611764705882353,0.113881961762261,0.058464948739263,0.0199501246882793,0.0221668052091992,0.00942089221390967,5.26599
"Terrance Ferguson",0.727272727272727,0.545454545454545,0.330188679245283,1,1,0.6,0,0,0,0.370967741935484,0.75,0.333333333333333,0.882352941176471,0.5,1,0,0.9,0.061437908496732,0.0248366013071895,0.0143790849673203,0.0313725490196078,0.0130718954248366,6.47964
"Terrence Jones",0.59338061465721,0.307692307692308,0.306603773584906,0.897435897435897,0,0.744186046511628,0.971014492753623,0.4,0.666666666666667,0.368330464716007,0.750724637681159,0.666666666666667,0.643835616438356,0,0.491228070175439,0.536585365853659,0.622222222222222,0.23912503107134,0.0407655978125777,0.039025602783992,0.0236142182450907,0.0492170022371365,2.41095
"Terrence Ross",0.615969581749049,0.465940054495913,0.370901639344262,0.769230769230769,1,0.616935483870968,0.974358974358974,0.454545454545455,0.666666666666667,0.39559925093633,0.590361445783133,0.495867768595041,0.62962962962963,0.457142857142857,0.444444444444444,0.4,0.806451612903226,0.109417528579205,0.0410996189439303,0.036336418072945,0.0315732172019597,0.013745236799129,7.90397
"Terry Rozier",0.714285714285714,0.423220973782772,0.358126721763085,0,0.5,0.557093425605536,0,0.384615384615385,0,0.348611111111111,0.557142857142857,0.413934426229508,0.782608695652174,0.367816091954023,0,0.5,0.773333333333333,0.182766190998902,0.109769484083425,0.0400658616904501,0.0359495060373216,0.00850713501646542,6.61448
"Thabo Sefolosha",0.657894736842105,0.379310344827586,0.353174603174603,0.75,1,0.6751269035533,0.91304347826087,0.444444444444444,0.5,0.35781990521327,0.677725118483412,0.447619047619048,0.823529411764706,0.307692307692308,0.444444444444444,0.578947368421053,0.729577464788732,0.17968168972185,0.0618771381823591,0.037037037037037,0.0542912390301949,0.0175516882344192,3.63421
"Thaddeus Young",0.600315955766193,0.370535714285714,0.325545171339564,0.784313725490196,0.948717948717949,0.668341708542714,0.918918918918919,0.391304347826087,0.553314121037464,0.381053751995742,0.692307692307692,0.522727272727273,0.739130434782609,0.538461538461538,0.448275862068966,0.648648648648649,0.641185647425897,0.209328151027207,0.0583009439200444,0.0502498611882288,0.052285767166389,0.0135110124005182,3.18738
"Thomas Robinson",0.541935483870968,0.226666666666667,0.333333333333333,0.583333333333333,0.75,0.703296703296703,0.921875,0.5,0.304347826086957,0.279835390946502,0.715953307392996,0.25,0.8,0.7,0.555555555555556,0.411764705882353,0.508982035928144,0.383973894126178,0.0489485134155185,0.0717911530094271,0.037708484408992,0.0268310369833212,1.15526
"Thon Maker",0.55421686746988,0.470588235294118,0.338624338624339,0.611111111111111,0.933333333333333,0.482758620689655,0.925925925925926,0,0.448275862068966,0.375384615384615,0.7,0,0.782608695652174,0,1,0.59375,0.683098591549296,0.187915742793792,0.0382483370288248,0.0338137472283814,0.0266075388026608,0.0437915742793792,3.97597
"Tiago Splitter",0.637323943661972,0.391304347826087,0,1,0,0.827586206896552,0.971830985915493,0,0.488636363636364,0.489690721649485,0.706293706293706,0.5,0.833333333333333,0.5,0.608695652173913,0.578947368421053,0.735795454545455,0.256002705444707,0.0683124788637132,0.0557997970916469,0.028745350016909,0.0273926276631721,0.62355
"Tim Duncan",0.574754901960784,0.376068376068376,0.0714285714285714,0.9,1,0.680851063829787,0.955056179775281,0.44,0.6,0.451869530628481,0.767710049423394,0.75,0.666666666666667,0.222222222222222,0.573529411764706,0.537190082644628,0.729551451187335,0.316644113667118,0.103687415426252,0.064276048714479,0.0258795669824087,0.0622462787550744,2.34979
"Tim Frazier",0.613333333333333,0.416058394160584,0.333333333333333,0.5,1,0.666666666666667,1,0,0.666666666666667,0.330882352941176,0.585714285714286,0.48314606741573,0.8,1,0,0,0.733905579399142,0.125748502994012,0.23020625415835,0.0711909514304724,0.0439121756487026,0.00465735196274118,4.28953
