"Player","Team","SC","MC","LC","Alley","Cutting","Driving","Dunk","Fadeaway","Hook","Jump","Layup","Pullup","Running","Stepback","Tip","Turnaround","FTp","REBp","ASTp","STLp","BLKp","TOp","HomeAway","ASD"
"Jerian Grant","Bulls",0.122972972972973,0.476635514018692,0.299363057324841,0,0,0.710144927536232,0,0.681818181818182,0,0.327510917030568,0.346153846153846,0.516129032258065,0.733333333333333,0.5,0,0.5,0.75,0.0963235294117647,0.172794117647059,0.0389705882352941,0.00661764705882353,0.0463235294117647,1,5.296
"Jerian Grant","Knicks",0.16824644549763,0.470588235294118,0.266666666666667,0,0,0.631578947368421,1,0.875,1,0.34,0.515151515151515,0,0.5,1,0,0,0.819672131147541,0.0982142857142857,0.147321428571429,0.0327380952380952,0.00744047619047619,0.0639880952380952,1,5.296
"Jerryd Bayless","76ers",0.13946587537092,0.419354838709677,0.420289855072464,0.8,0,0.76,0,0,0,0.368932038834951,0.785714285714286,0.666666666666667,0.625,1,0,0,0.789473684210526,0.0881294964028777,0.0737410071942446,0.0233812949640288,0.00539568345323741,0.0467625899280576,1,5.588
"Jerryd Bayless","Bucks",0.134843581445523,0.347826086956522,0.344262295081967,0.666666666666667,0,0.916666666666667,1,1,0,0.362857142857143,0.555555555555556,0.428571428571429,0.833333333333333,0,0,0,0.860655737704918,0.110579796772265,0.125523012552301,0.0364614465032875,0.00657501494321578,0.0579796772265391,1,5.588
"Jimmy Butler","Bulls",0.173250710043894,0.372712146422629,0.286063569682152,0.833333333333333,1,0.637065637065637,1,0.409090909090909,0.666666666666667,0.342245989304813,0.678030303030303,0.529411764705882,0.651376146788991,0.538461538461538,0.4375,0.5,0.837812789620018,0.150715640627694,0.109156751163994,0.047249525780307,0.0168994654250733,0.0403517847904811,1,4.629
"Jimmy Butler","Timberwolves",0.170871559633028,0.405228758169935,0.444444444444444,0.777777777777778,1,0.6,1,0.5,0,0.410891089108911,0.580645161290323,0.563636363636364,0.727272727272727,0.363636363636364,0,0.666666666666667,0.83739837398374,0.161157024793388,0.140495867768595,0.0504132231404959,0.0115702479338843,0.0479338842975207,1,4.629
"JJ Hickson","Nuggets",0.170483460559796,0.29126213592233,0.2,0.8,0,0.789473684210526,0.962025316455696,0.454545454545455,0.5,0.394366197183099,0.692771084337349,0.5,0.545454545454545,0,0.538461538461538,0.444444444444444,0.548611111111111,0.324163969795038,0.0480043149946063,0.0248112189859763,0.0296655879180151,0.0609492988133765,1,1.302
"JJ Redick","76ers",0.109452736318408,0.512987012987013,0.443223443223443,1,1,0.757575757575758,0,0.8,0,0.443452380952381,0.615384615384615,0.5,0.724137931034483,0.3,0,0,0.9,0.0744259699129058,0.0918448139350752,0.0126682501979414,0.00395882818685669,0.0387965162311956,1,9.591
"JJ Redick","Clippers",0.124038954382368,0.479661016949153,0.457861635220126,0,0.8,0.845070422535211,0,0.45,0,0.439164866810655,0.567901234567901,0.682926829268293,0.796875,0.481481481481481,0,0,0.896385542168675,0.0690789473684211,0.0557017543859649,0.0221491228070175,0.0037280701754386,0.0383771929824561,1,9.591
"Joakim Noah","Bulls",0.134002149767109,0.35042735042735,0.5,0.666666666666667,0,0.758620689655172,0.956521739130435,0,0.5,0.36697247706422,0.665289256198347,0,0.534883720930233,0,0.402061855670103,0.6,0.690322580645161,0.347938144329897,0.159149484536082,0.0286726804123711,0.0454252577319588,0.0602448453608247,1,0.922
"Jodie Meeks","Lakers",0.227722772277228,0.4,0.403225806451613,1,0,0.913793103448276,1,0,0,0.388888888888889,0.72463768115942,1,0.8,0,0,0,0.877049180327869,0.0700896495517522,0.058679706601467,0.0448247758761206,0.00162999185004075,0.0374898125509372,1,7.166
"Jodie Meeks","Pistons",0.145569620253165,0.446428571428571,0.292682926829268,0,0,0.6875,1,0,0,0.368421052631579,0.666666666666667,0,0.4,0,0,0,0.91304347826087,0.063391442155309,0.0427892234548336,0.0332805071315372,0.0063391442155309,0.0332805071315372,1,7.166
"Jodie Meeks","Wizards",0.0961538461538462,0.387096774193548,0.353658536585366,0,0,0.6,0,0,0,0.3625,0.7,0.363636363636364,0.444444444444444,0.666666666666667,0,0,0.906976744186046,0.110453648915187,0.0611439842209073,0.0236686390532544,0.00394477317554241,0.029585798816568,1,7.166
"Joe Harris","Nets",0.13915857605178,0.413793103448276,0.421818181818182,0,1,0.725,0,0,1,0.395061728395062,0.764705882352941,0.619047619047619,0.848484848484849,0.666666666666667,0,0,0.819444444444444,0.134422110552764,0.0546482412060302,0.0207286432160804,0.00439698492462312,0.0445979899497487,1,6.068
"Joe Ingles","Jazz",0.10065851364064,0.373831775700935,0.419407894736842,1,1,0.691056910569106,1,0.357142857142857,0,0.425133689839572,0.74468085106383,0.459459459459459,0.857142857142857,0.380952380952381,0,0,0.742857142857143,0.125651967757231,0.11782835467046,0.0476529160739687,0.00568990042674253,0.0611664295874822,1,6.143
"Joe Johnson","Heat",0.166666666666667,0.436507936507937,0.424460431654676,1,0,0.777777777777778,0,0.2,1,0.429333333333333,0.608695652173913,0.538461538461538,0.444444444444444,0.692307692307692,0,0.727272727272727,0.846153846153846,0.105536332179931,0.0986159169550173,0.0224913494809689,0.0069204152249135,0.0363321799307958,1,6.292
"Joe Johnson","Jazz",0.123442808607022,0.422413793103448,0.350515463917526,0,0,0.707317073170732,0,0.486486486486487,0.166666666666667,0.37037037037037,0.842105263157895,0.541666666666667,0.666666666666667,0.5,0,0.454545454545455,0.805970149253731,0.143735588009224,0.0768639508070715,0.00999231360491929,0.00922367409684858,0.0468870099923136,1,6.292
"Joe Johnson","Nets",0.198572355613238,0.413934426229508,0.388349514563107,0,0,0.763636363636364,0,0.5,0.3125,0.434729064039409,0.75,0.818181818181818,0.394736842105263,0.40625,0.25,0.6,0.8125,0.11575139756659,0.098322920092075,0.0187438342650444,0.00295955277869122,0.0466951660637948,1,6.292
"Joe Young","Pacers",0.115273775216138,0.4375,0.328767123287671,0,0,0.724137931034483,0,0,0,0.323529411764706,1,0.490566037735849,0.555555555555556,0.666666666666667,0,0,0.692307692307692,0.122486288848263,0.0749542961608775,0.0255941499085923,0,0.0603290676416819,1,6.566
"Joel Embiid","76ers",0.149383280036546,0.459016393442623,0.345911949685535,0.692307692307692,1,0.651162790697674,0.916666666666667,0.451612903225806,0.62962962962963,0.407407407407407,0.704697986577181,0.451612903225806,0.875,0.388888888888889,0,0.606060606060606,0.777251184834123,0.345873786407767,0.0910194174757282,0.0236650485436893,0.0740291262135922,0.123179611650485,1,3.361
"Joel Freeland","Trail Blazers",0.098993288590604,0.416666666666667,0.5,0,0,0.857142857142857,1,0.5,0.375,0.361702127659574,0.7,0,1,0,0.25,0.8,0.724137931034483,0.320726172465961,0.0332829046898638,0.0121028744326778,0.0332829046898638,0.0514372163388805,1,1.312
"Joffrey Lauvergne","Nuggets",0.159349593495935,0.461538461538462,0.1875,0.875,1,0.75,0.923076923076923,1,0.62962962962963,0.375,0.658536585365854,0,0.625,1,0,0.333333333333333,0.723404255319149,0.27639751552795,0.0605590062111801,0.0170807453416149,0.0170807453416149,0.0791925465838509,1,2.49
"John Collins","Hawks",0.17678381256656,0.468085106382979,0.266666666666667,0.846153846153846,0.882352941176471,0.5625,0.925925925925926,0,0.5,0.435483870967742,0.696428571428571,0.25,0.82051282051282,0,1,0.375,0.71875,0.314225053078556,0.0605095541401274,0.0254777070063694,0.035031847133758,0.059447983014862,1,1.251
"John Henson","Bucks",0.182717486179808,0.272727272727273,0.5,0.868421052631579,0.941176470588235,0.631578947368421,0.939759036144578,0,0.513966480446927,0.330645161290323,0.64,0,0.866666666666667,0,0.468085106382979,0.904761904761905,0.538461538461538,0.258369330453564,0.0577753779697624,0.023488120950324,0.0772138228941685,0.0534557235421166,1,0.847
"John Wall","Wizards",0.17982207079311,0.389027431421446,0.373511904761905,1,1,0.901149425287356,0.870967741935484,0.886363636363636,0,0.224264705882353,0.404081632653061,0.795402298850575,0.971428571428571,0.888888888888889,1,0.666666666666667,0.788062283737024,0.123535088928719,0.276023714325107,0.054184475389494,0.0209568454432649,0.110437060526679,1,5.661
"Johnny O'Bryant III","Bucks",0.111675126903553,0.344262295081967,0,0,1,0.6,1,0,0.454545454545455,0.309278350515464,0.515151515151515,1,1,0,1,1,0.52,0.211293260473588,0.0418943533697632,0.0182149362477231,0.00910746812386157,0.0418943533697632,1,3.403
"Jon Leuer","Grizzlies",0.162202380952381,0.397727272727273,0.4,0.333333333333333,0,0.625,0.952380952380952,0,0,0.440217391304348,0.868421052631579,0.307692307692308,0.5,0,0.6,0.428571428571429,0.73015873015873,0.259953161592506,0.0491803278688525,0.0245901639344262,0.0175644028103044,0.0398126463700234,1,3.936
"Jon Leuer","Pistons",0.170403587443946,0.427083333333333,0.304878048780488,1,0,1,1,0,0.4375,0.395454545454545,0.836734693877551,1,1,0,0,0,0.870967741935484,0.199443413729128,0.0584415584415584,0.012987012987013,0.0166975881261596,0.0324675324675325,1,3.936
"Jon Leuer","Suns",0.150976909413854,0.381818181818182,0.488372093023256,1,1,0.625,1,0,0.454545454545455,0.4453125,0.606060606060606,0.333333333333333,0.8,0,0,0.571428571428571,0.725490196078431,0.320373250388802,0.0606531881804044,0.0295489891135303,0.0264385692068429,0.0699844479004666,1,3.936
"Jonas Jerebko","Celtics",0.104755341144039,0.30188679245283,0.375634517766497,0.333333333333333,1,0.626666666666667,1,0.5,0.421052631578947,0.375,0.745762711864407,0.5,0.666666666666667,0,0.466666666666667,0.5,0.733333333333333,0.250147492625369,0.0595870206489676,0.0200589970501475,0.0212389380530973,0.0359882005899705,1,3.747
"Jonas Jerebko","Jazz",0.109409190371991,0.333333333333333,0.418918918918919,1,1,0.578947368421053,0,0.428571428571429,0.666666666666667,0.414893617021277,0.714285714285714,0,1,0.5,0,1,0.833333333333333,0.240770465489567,0.0321027287319422,0.0176565008025682,0.0112359550561798,0.0240770465489567,1,3.747
"Jonas Valanciunas","Raptors",0.170446851726473,0.393939393939394,0.348837209302326,0.693548387096774,1,0.52247191011236,1,0.4375,0.656488549618321,0.498881431767338,0.754940711462451,0.142857142857143,0.701298701298701,0.666666666666667,0.452830188679245,0.601626016260163,0.804985337243402,0.369732831271293,0.0286892594584902,0.0138067061143984,0.037833960910884,0.0593509055047517,1,1.31
"Jonathon Simmons","Magic",0.19309262166405,0.426666666666667,0.380952380952381,0.5,0,0.644736842105263,1,0,0.428571428571429,0.475177304964539,0.714285714285714,0.428571428571429,0.652173913043478,1,1,0.538461538461538,0.757009345794392,0.115987460815047,0.0804597701149425,0.0219435736677116,0.00835945663531871,0.0679205851619645,1,4.27
"Jonathon Simmons","Spurs",0.187279151943463,0.345679012345679,0.355555555555556,0.833333333333333,0.8,0.72,0.923076923076923,0,0.6,0.407643312101911,0.722222222222222,0.372881355932203,0.857142857142857,1,0,0,0.75,0.104149715215622,0.0951993490642799,0.0309194467046379,0.015459723352319,0.048820179007323,1,4.27
"Jordan Bell","Warriors",0.159448818897638,0.6,0,1,1,0.611111111111111,0.714285714285714,1,0.285714285714286,0.411764705882353,0.821428571428571,0,0.875,1,0,0.75,0.648648648648649,0.276595744680851,0.127659574468085,0.0443262411347518,0.0567375886524823,0.0638297872340425,1,0.718
"Jordan Clarkson","Lakers",0.217746047934727,0.418181818181818,0.350974930362117,0.75,1,0.780612244897959,1,0.5,0.555555555555556,0.375358166189112,0.515384615384615,0.603174603174603,0.73972602739726,0.416666666666667,0.2,0.333333333333333,0.818991097922849,0.119152235719824,0.109330576376325,0.0367019901783407,0.00361850607392091,0.0633238562936159,1,6.024
"Jordan Crawford","Celtics",0.142123287671233,0.445378151260504,0.251748251748252,0,0,0.71875,1,0.4375,0,0.288461538461538,0.461538461538462,0.469135802469136,0.625,0.166666666666667,0,0.6,0.896551724137931,0.112903225806452,0.191935483870968,0.0209677419354839,0.00161290322580645,0.0693548387096774,1,7.535
"Jordan Hill","Lakers",0.144555694618273,0.393013100436681,0.285714285714286,1,0,0.769230769230769,0.923076923076923,0.444444444444444,0.390243902439024,0.391437308868502,0.702970297029703,1,0,0.5,0.457142857142857,0.65625,0.732673267326733,0.30625,0.0511363636363636,0.0210227272727273,0.0397727272727273,0.0534090909090909,1,2.642
"Jordan Hill","Pacers",0.167202572347267,0.4,1,1,1,0.583333333333333,0.8,0.666666666666667,0.55,0.419642857142857,0.7,0.666666666666667,0.333333333333333,0.8,0,0.666666666666667,0.725806451612903,0.272976680384088,0.056241426611797,0.0260631001371742,0.0329218106995885,0.0534979423868313,1,2.642
"Jose Calderon","Knicks",0.0816326530612245,0.420634920634921,0.367088607594937,0,0,0.789473684210526,0,0.75,0,0.395498392282958,0.666666666666667,0.416666666666667,0.5,0,0,0,0.853658536585366,0.108666666666667,0.141333333333333,0.03,0.00133333333333333,0.0613333333333333,1,8.13
"Jose Calderon","Mavericks",0.0893719806763285,0.431034482758621,0.507042253521127,0,0,0.791666666666667,0,0.571428571428571,0,0.479310344827586,0.75,0.416666666666667,0.545454545454545,0.5,0,0,0.862068965517241,0.0725190839694656,0.154961832061069,0.0259541984732824,0.00305343511450382,0.0374045801526718,1,8.13
"Josh Hart","Lakers",0.143790849673203,0.315789473684211,0.319148936170213,0,0.833333333333333,0.733333333333333,0,0.333333333333333,0,0.265957446808511,0.615384615384615,0.4375,0.942857142857143,0,1,0,0.714285714285714,0.197127937336815,0.0522193211488251,0.0261096605744125,0.0117493472584856,0.0378590078328982,1,4.871
"Josh Huestis","Thunder",0.056782334384858,0.125,0.328358208955224,0.333333333333333,0.75,0.375,1,0,0,0.301369863013699,1,0,0.625,0,0,0,0.315789473684211,0.154385964912281,0.0245614035087719,0.0175438596491228,0.0508771929824561,0.0298245614035088,1,4.617
"Josh Jackson","Suns",0.198689956331878,0.385542168674699,0.29126213592233,0.8,0.9,0.596774193548387,0.75,0,1,0.295081967213115,0.692307692307692,0.485714285714286,0.691489361702128,0.340909090909091,1,1,0.606666666666667,0.189216683621567,0.0651068158697864,0.0406917599186165,0.0213631739572737,0.0762970498474059,1,4.011
"Josh McRoberts","Heat",0.102204408817635,0.428571428571429,0.254901960784314,0,0,0.571428571428571,1,0,0.375,0.36734693877551,0.769230769230769,0,0.75,0.5,1,0.5,0.725490196078431,0.185185185185185,0.111111111111111,0.037037037037037,0.0171957671957672,0.0542328042328042,1,4.661
"Josh Richardson","Heat",0.147619047619048,0.465587044534413,0.389645776566757,0.666666666666667,1,0.666666666666667,1,0.5,0.5,0.405042016806723,0.51219512195122,0.619718309859155,0.813953488372093,0.695652173913043,0,0.3125,0.79746835443038,0.105680317040951,0.0776089828269485,0.035997357992074,0.0257595772787318,0.0373183619550859,1,6.744
"Josh Smith","Pistons",0.176963812886143,0.341818181818182,0.321138211382114,1,0,0.84375,0.982456140350877,0.625,0.518072289156627,0.325545171339564,0.698924731182796,0.5,0.5,0.333333333333333,0.5,0.526315789473684,0.504901960784314,0.191522762951334,0.117216117216117,0.0361067503924647,0.0423861852433281,0.0753532182103611,1,4.573
"JR Smith","Cavaliers",0.109489051094891,0.399209486166008,0.39027027027027,0,1,0.620689655172414,0.857142857142857,0.387096774193548,0,0.402510460251046,0.628571428571429,0.333333333333333,0.565217391304348,0.469387755102041,1,0,0.6484375,0.0995717344753747,0.0620985010706638,0.0331905781584582,0.00963597430406852,0.0282655246252677,1,9.172
"JR Smith","Knicks",0.113752122241087,0.409090909090909,0.418181818181818,0.666666666666667,0,0.735849056603774,1,0.5,1,0.374647887323944,0.25,0.777777777777778,0.4,0.55,0,1,0.615384615384615,0.11890504704876,0.0923866552609068,0.0316509837467921,0.00855431993156544,0.0453378956372968,1,9.172
"Jrue Holiday","Pelicans",0.211612903225806,0.440347071583514,0.37781954887218,1,0.875,0.824372759856631,0.75,0.526315789473684,0.6,0.358829084041549,0.533742331288344,0.801282051282051,0.789473684210526,0.611111111111111,1,0.5,0.808252427184466,0.109956350031179,0.208272708376637,0.0486385366867595,0.0191228434836832,0.0806485138224901,1,5.629
"Juancho Hernangomez","Nuggets",0.11864406779661,0.142857142857143,0.433333333333333,0,1,0.7,1,0.333333333333333,0,0.402597402597403,0.678571428571429,0,1,1,0,0,0.725,0.213084112149533,0.0429906542056075,0.0336448598130841,0.00934579439252336,0.0448598130841121,1,4.021
"Julius Randle","Lakers",0.19501260857383,0.289308176100629,0.257142857142857,0.833333333333333,1,0.793859649122807,1,0.472222222222222,0.391304347826087,0.31023102310231,0.642384105960265,0.705882352941177,0.821192052980132,0.185185185185185,0.5,0.470588235294118,0.728033472803347,0.331157270029674,0.101186943620178,0.0228486646884273,0.0169139465875371,0.0741839762611276,1,1.662
"Justin Anderson","Mavericks",0.092511013215859,0.4,0.428571428571429,0.5,1,0.583333333333333,0,0,0,0.444444444444444,1,0.375,0.777777777777778,0,0,0,0.817204301075269,0.215408805031447,0.0377358490566038,0.0377358490566038,0.0314465408805031,0.0613207547169811,1,4.91
"Justin Hamilton","Nets",0.151133501259446,0.375,0.256756756756757,0,1,0.538461538461538,1,0,0.764705882352941,0.314814814814815,0.842105263157895,0,0.833333333333333,0,0,0.5,0.727272727272727,0.220216606498195,0.0469314079422383,0.0162454873646209,0.0523465703971119,0.0433212996389892,1,3.764
"Justin Holiday","Bulls",0.108071135430917,0.446808510638298,0.39344262295082,0,1,0.48780487804878,1,0.5,0,0.400576368876081,0.5,0.555555555555556,0.684210526315789,0.444444444444444,0,1,0.802197802197802,0.125904486251809,0.0752532561505065,0.0369030390738061,0.0180897250361794,0.044862518089725,1,7.056
"Justin Holiday","Knicks",0.153658536585366,0.416666666666667,0.355371900826446,0.8,0,0.705882352941177,1,0,0,0.399038461538462,0.863636363636364,0.5,1,0,0,0,0.878787878787879,0.141439205955335,0.0583126550868486,0.0310173697270471,0.0173697270471464,0.043424317617866,1,7.056
"Justin Jackson","Kings",0.187919463087248,0.421052631578947,0.310810810810811,0,1,0.538461538461538,0,0.333333333333333,0.333333333333333,0.357723577235772,0.555555555555556,0.833333333333333,0.875,0,0,0,0.8,0.127906976744186,0.0537790697674419,0.0159883720930233,0.00872093023255814,0.0174418604651163,1,6.602
